docId,filename,0 man jack men,1 fo faid fee,2 king george great,3 air murder na,4 men king scotland,5 1 ft ii,6 time man 1,7 ye wi ll,8 thou thy thee,9 er wi ye,10 dream good great,11 tom man wife,12 mr time man,13 god lord 1,14 love ll dear
776,104186983.txt,5.2452185234751656E-5,0.06256949230349733,1.892993728669957E-5,0.08169472654417195,2.210834839732269E-5,0.30913824186940925,3.627471027979712E-5,0.5053205512882742,0.024252868578988417,6.296504190747694E-5,3.831053614509707E-4,0.013042297132601674,2.4008344779925643E-5,2.113645323446263E-5,0.003360841900485725
777,104185252.txt,0.9228338165528533,1.677404302816818E-4,7.682318336158948E-5,4.277954415923791E-5,8.972209875955408E-5,0.01218811886812775,1.4721330963792415E-4,1.428227498771796E-4,0.04562016984669965,2.555304270990338E-4,8.794686027209096E-5,1.2441501294848265E-4,0.003031044760704883,8.577786591959109E-5,0.015106078489297911
778,104186968.txt,5.817098461457908E-5,0.16158484935919867,2.099384583752245E-5,4.12531790750661E-4,2.4518795331759474E-5,0.14723270326418006,4.022969880359424E-5,0.004849124463100579,0.6814708359942645,0.0016731949102041395,2.403366725583453E-5,3.3999497123413165E-5,2.662594606047545E-5,2.3440935595073826E-5,0.0025247468476792354
779,104184819.txt,0.10876726752427854,3.802094044884688E-5,1.741315242113586E-5,9.696639612619528E-6,0.055875979234416645,4.353055880458047E-4,0.2610255064922691,3.237296612809401E-5,0.0163250440877418,0.029980585431279464,1.9934504349685055E-5,2.8200570311601E-5,0.40929765444825356,0.1167178384822766,0.0014291799381665653
780,104186954.txt,5.018486773798277E-5,0.12453148789923658,1.8111664838549302E-5,1.0085611294069726E-5,2.115268477870378E-5,0.31652397521882775,0.00107213953448063,0.45754155763418847,3.517153054414938E-5,0.004555785633996539,2.073415845518383E-5,0.002450008455769057,2.29705512171911E-5,2.0222801114467E-5,0.0931264117535207
781,104185285.txt,1.8828623706545165E-4,0.4127316780052094,0.19338528787768872,0.005227566858664448,7.936175983581225E-5,0.15739053078086482,1.3021437846019984E-4,1.2633080290752824E-4,0.09484447852065676,2.2602396362263652E-4,0.020836700029014894,1.1004863365989349E-4,0.001383613909538486,0.0921935295233404,0.021146348719470583
782,104184825.txt,6.374087833418002E-5,0.35845531004194725,2.3004014495581922E-5,1.280995151322423E-5,0.02594095939422896,0.0036496230805305343,4.408170763913694E-5,4.2766993825410954E-5,0.060218074308769916,5.157382125638331E-4,2.6334899961352493E-5,0.007504027496627165,0.04526903251322799,0.47394613041876726,0.024288366087568264
783,104184831.txt,4.359657946588065E-5,0.2517802458350617,1.5733958680847367E-5,3.091743266308022E-4,1.8375752381898208E-5,0.034039556899290176,3.0150379478702775E-5,2.9251160221721488E-5,0.09255768371602519,5.233452983524339E-5,1.8012170351211883E-5,2.5481118945498676E-5,1.9954968632056555E-5,0.6209707390872986,8.970951770042099E-5
784,104185291.txt,4.968658494967943E-5,0.3352266393479378,0.01850631205752316,9.985471814902599E-6,2.0942660936324358E-5,0.04324544840444366,3.436208550274108E-5,3.333725432222713E-5,0.04351675357816426,5.964513946548047E-5,0.29788887631781336,2.904057604081649E-5,3.651198894051102E-4,0.24481987125117163,0.016193979380508917
785,104186798.txt,0.21561578297338008,2.1792637650369577E-4,9.980776818895823E-5,5.5578676121475656E-5,1.1656588600698037E-4,0.145419328619567,0.024964797488455863,1.8555362181175007E-4,1.9381939753709018E-4,0.14706756341935076,1.1425951723021572E-4,1.616385084322998E-4,1.2658358419808503E-4,1.1144158550616138E-4,0.4655493525777096
786,104186940.txt,1.438455846102767E-5,0.3648730620847645,5.191371691101798E-6,2.890852797145947E-6,6.063023467463763E-6,0.07456910280282426,9.948025775118187E-6,0.004569183914288415,0.043127400257709184,3.146284391830436E-4,5.9430606850652125E-6,8.407417499594916E-6,0.44961614489056717,0.06165860663589711,0.0012190426643897982
787,104187109.txt,0.12732829562660508,2.0466561358528778E-4,9.373449164206555E-5,5.219672823985531E-5,1.094728823811135E-4,0.005922633639360485,0.0019693179759702854,1.7426273253540848E-4,1.820255379733102E-4,0.3170883584264678,1.0730685554019791E-4,0.09321610805817955,1.1888100626170256E-4,1.0466039422331711E-4,0.45332808003103453
788,104186217.txt,0.1525238470811213,3.88343597394617E-5,0.0322785512066531,3.4949109478773073E-4,0.08763421938202585,0.03644084108517861,0.2424992039214543,3.306555276146357E-5,3.4538509423220045E-5,7.38333037218559E-4,2.036098276382882E-5,0.05062726770456058,0.3966601794881154,1.9858828889438527E-5,1.0140776530723704E-4
789,104184400.txt,0.006794660220560176,0.17527737721482228,0.045924685566177174,0.005863728861356076,5.102663079038315E-5,0.2713729804627292,0.00258632267033995,8.12259613540755E-5,0.08934423416107308,1.4532491927361286E-4,5.001701955617189E-5,7.075713807716679E-5,5.541187079907983E-5,4.878347201836809E-5,0.4023334638310733
790,104184366.txt,7.926914731294243E-5,0.3130483588732931,0.5932270042811428,1.5930654865621947E-5,3.341157128363299E-5,0.014916968822052483,0.029004650342422448,0.002784301702731285,5.555493840259144E-5,9.51568587693945E-5,3.275049103596429E-5,4.633084971654992E-5,3.628296915719242E-5,3.194278022197009E-5,0.04659208571759211
791,104185078.txt,0.00826127335311727,2.279159577058195E-4,1.0438288121989246E-4,5.812636083559561E-5,1.2190917855534464E-4,0.08432287477835675,2.0002489797377683E-4,1.9405926028550862E-4,2.0270393295362165E-4,0.7636703284118244,1.1949708756841356E-4,1.6904789609468416E-4,1.3238608049747716E-4,1.1654998397342233E-4,0.14209891993903803
792,104186571.txt,0.0018506923808420195,1.8481936115939538E-4,8.464513681810083E-5,0.0016632879054248942,9.885738904314623E-5,0.2251450812396896,1.622022180088127E-4,0.11652035542372245,1.6437467463924178E-4,0.574015738685151,0.07282377065113231,1.370826530798972E-4,0.0033396585151134277,9.451156381471606E-5,0.003714922202361057
793,104186565.txt,0.02141233535727555,0.33383093337169906,3.019130441324319E-5,1.6812245781227267E-5,3.5260543467652525E-5,0.08203430481398288,5.785443469636035E-5,5.6128956520621913E-5,0.008705391273110246,0.008170733937460643,0.039233217119066195,0.08248135882800363,3.829084242228937E-5,3.37104705711996E-5,0.42386347650152933
794,104184372.txt,0.152041330536861,0.35131492133505837,0.23034130867470232,1.5335900321736432E-5,3.2164184782141566E-5,0.09638962061169963,0.04054172420710603,5.120006533121833E-5,5.3480852162638796E-5,9.16042757392329E-5,3.1527785282658695E-5,0.07576419628500429,3.4928381982093534E-5,0.013702343798214245,0.03959431310575245
795,104184414.txt,0.0031372745801412512,0.14203125420233592,7.659847316728403E-5,4.265441266559653E-5,8.945965883759905E-5,0.1627915657171765,1.4678270614083412E-4,1.4240498890358023E-4,1.4874864142274655E-4,0.25619499714888777,8.768961297777776E-5,0.027911845774993938,9.714784183189798E-5,8.552696300103882E-5,0.4070160492775163
796,104186203.txt,0.20743666636842287,5.3170955075803736E-5,2.435168447129819E-5,1.356041126658898E-5,2.8440428312005192E-5,0.00990782650979783,0.06421022562527631,0.05165509361041848,0.3171454695911141,0.18838710313423648,0.030249845046931026,3.943751099916986E-5,3.08846050520023E-5,0.03815336435419515,0.09266456016443096
797,104185722.txt,0.518458388702623,5.114947492718642E-5,2.342586986680328E-5,1.3044864721611258E-5,2.7359165784955815E-5,0.0010328920188298416,0.0018339961460785577,4.355126937260752E-5,0.06042782062506625,0.23534536547980178,2.6817838232905373E-5,3.793815584404726E-5,2.971041858268835E-5,0.02149542908052623,0.1611531108897417
798,104187135.txt,0.035806609471226075,2.2566717217235808E-4,1.0335296336950966E-4,5.75528436467353E-5,1.2070633343694676E-4,6.103399735589717E-4,1.9805130603478625E-4,1.921445296911395E-4,2.0070390769610897E-4,3.437741800864522E-4,0.7243364018371501,0.05147438315756473,0.07709158468008033,1.1540001658841417E-4,0.10912332762769729
799,104185044.txt,0.0059353491621192455,6.090129415162163E-5,0.007483610054503002,1.5531912003200293E-5,0.0500923958970735,0.07205913700865349,0.12467044879277915,0.398932765531165,0.026149177276752714,0.0059508392055829555,3.1930749182816974E-5,0.015489158403536103,0.06394152878555177,0.21624696420695186,0.0129402617199936
800,104185050.txt,0.0731415319027168,5.9260220612281846E-5,0.025418985471045156,1.5113382148311694E-5,0.04822438285171269,0.008969690937325015,0.2482702479271063,0.004196064514103427,5.270486501569825E-5,9.027513198583362E-5,3.107032891909059E-5,0.17053205595213322,0.40578574023689457,3.0304055197125702E-5,0.015182572223084547
801,104186559.txt,1.816859341160293E-4,0.3682167056399135,6.557025838483445E-5,3.651327166311047E-5,0.30930842764329497,3.872182128515651E-4,1.256497625880939E-4,1.2190232431010637E-4,0.16538483840325915,0.0014700515800508652,7.506455863763653E-5,0.0013581417214913625,8.316104521476642E-5,0.06642660573484648,0.08675846390937755
802,104187121.txt,0.5616372000345784,1.8662908772761183E-4,8.547397072386205E-5,4.759679754269441E-5,9.982538742975248E-5,0.016824535492180055,1.6379048052369625E-4,1.5890551533441355E-4,1.65984209560099E-4,0.10799483970618173,9.785024560581759E-5,0.1453844492832016,0.01969213802165444,0.0033593926114941367,0.14410138915626172
803,104185736.txt,7.524148037278852E-5,5.9290945234520765E-5,2.7154569412899445E-5,1.5121217977346103E-5,3.171392868699423E-5,0.0058635239138819005,5.2035256287809225E-5,0.7414619959402438,5.2732190885413707E-5,9.032193689643259E-5,3.1086437939762715E-5,0.25202019714726404,3.443943077790185E-5,3.0319766928175957E-5,1.5482583721025884E-4
804,104184428.txt,1.8804226505433636E-4,0.21524278425173846,0.032461630109923395,3.7790698225933E-5,0.003966510829809167,0.2582551413793903,0.002721546921779379,0.005309169647054863,1.3178742053242422E-4,0.0015214817272697309,7.769071227336081E-5,0.0402781757026544,0.007860574262644191,7.577466074359304E-5,0.4318718994109065
805,104185905.txt,0.18128178042134185,1.7254925965624952E-4,0.001587882336048542,4.400596004620148E-5,9.229427687629238E-5,0.047241236832685406,1.5143366180064E-4,0.24609056980817232,0.007697745711039581,0.4649907394395484,9.046814535742927E-5,1.2798177719189848E-4,1.0022606757582501E-4,8.82369696707212E-5,0.05024284933298866
806,104185911.txt,0.036019848372317045,2.270110866204716E-4,1.0396846069413402E-4,5.7895587774568804E-5,1.2142517518926342E-4,6.139747277894216E-4,1.992307598697668E-4,1.9328880693400172E-4,2.018991585549252E-4,0.010271312133630523,0.7604116085259537,0.043840535721974515,0.06365500081516565,1.1608725766168493E-4,0.08396691340987028
807,104185939.txt,2.5381966289531906E-4,0.0019490177940024707,9.160324358719474E-5,5.1009927377301856E-5,1.0698378937438144E-4,0.014532998669058154,1.7553577021884136E-4,1.7030050792367452E-4,1.7788680988137343E-4,0.9710028431420896,1.0486701164561901E-4,0.010642385360467053,1.1617800004789775E-4,1.0228072311503155E-4,5.222895883160442E-4
808,104185087.txt,2.1039730528035611E-4,1.6579491848195833E-4,7.593216138512676E-5,4.2283372140310654E-5,0.018935996153500778,0.10193394993284284,1.455058785165423E-4,0.07118104466185665,0.0015972481497380996,0.7700928818177825,8.692682202537456E-5,1.229720043944474E-4,9.630277601077674E-5,8.478298442309426E-5,0.03522798106162113
809,104184399.txt,1.297178263839636E-4,0.13418001967546334,4.6815024148670055E-5,2.606928410474011E-5,5.467545129349581E-5,0.43290083204475044,8.970982904036833E-5,8.7034280433407E-5,0.07874988788200582,1.5571683692220447E-4,5.359364461713011E-5,7.581685086161735E-5,0.0027409302896016486,5.2271888364038156E-5,0.3506569091920092
810,104185093.txt,0.01982423881293996,2.2346232939315463E-4,1.0234317079400606E-4,5.69905333624543E-5,1.1952699270643365E-4,0.16083779143307556,0.004104248344814043,0.2464025873361952,1.9874296425279902E-4,0.5631114328145556,1.1716203557015637E-4,1.657445885780798E-4,1.297991690664342E-4,1.1427252032546375E-4,0.004491656954370709
811,104186363.txt,0.3011656812656852,7.754354837432436E-5,0.04139836064421348,1.9776255768348742E-5,4.147700046866503E-5,0.01377131351326304,0.004136530923642369,6.602452846613781E-5,0.10584936025979721,1.181273709718722E-4,0.006821450861344132,0.03328340810957187,0.00682583606656079,0.48622262097927993,2.024886725927741E-4
812,104184574.txt,0.012345699124057597,0.15410005940962304,5.8016360914194996E-5,3.230682933308399E-5,6.775753666849398E-5,0.13880788190346466,1.1117451958645622E-4,1.078587978401213E-4,1.1266353635315197E-4,1.9297489162038817E-4,6.641688828228138E-5,9.395739643317574E-5,7.35806344526693E-5,6.477887806623507E-5,0.6937648732933045
813,104184212.txt,0.05108790718272626,3.225199279086008E-5,1.4771040898060012E-5,8.22536074041951E-6,0.08265131061979648,0.05310840007630062,0.22649639305671473,2.746099012429113E-5,0.020334664765143236,0.0025873792185276624,0.0053754324533713,2.3921675257127486E-5,0.40557428835873993,0.15259337391086683,8.421929800229985E-5
814,104186405.txt,0.0027867654399100538,1.485639547541116E-4,6.804057863588525E-5,3.788888732550602E-5,7.946486007085186E-5,0.0017009237257993768,0.07937653874878926,0.741922472346943,1.3212983516789264E-4,0.018413959773822413,7.789257096985013E-5,0.1300219214465919,0.024769522758735472,7.59715410887082E-5,3.879435313957558E-4
815,104186411.txt,0.08741242744858459,1.5813262331762716E-5,7.242291853060717E-6,4.032922492730319E-6,0.027111152249990417,0.01608313847517413,0.08754451725564492,0.2020391573763558,0.30657871953479665,0.1519927662042341,0.06762674676673111,1.1728879164433998E-5,0.008444207305803956,0.03056775668739107,0.014560593339451137
816,104185118.txt,0.08616577188798859,6.110242723377246E-4,0.01373671134459603,1.5991800512867216E-5,0.009903295053377186,0.011135985551760666,0.5280869364800173,5.3389837821396624E-5,0.20348239007343974,0.002837120771378769,0.0471883734555111,4.65086785514119E-5,5.847419674183534E-4,0.09598801911155602,1.6373971373294507E-4
817,104184206.txt,0.0066899971341575675,3.9960680344697595E-5,1.8301530932163224E-5,1.0191339598738754E-5,0.32429808862576975,0.011290033413547855,0.393150699258684,3.402455951858817E-5,3.554023663331171E-5,0.001808055399421225,0.05033975199500068,2.9639297777923168E-5,0.09297321779311823,0.11917814982074303,1.0434891475228389E-4
818,104184560.txt,0.33969461936153805,0.32748259852069467,0.25134060047576356,8.473907748137019E-6,0.008153160561143475,0.05529428403196594,0.00119135878247643,2.8290783143679665E-5,0.007002740860244771,5.061627720994955E-5,1.7420792935753237E-5,0.0029301402785829357,1.929980506514137E-5,0.004665784364993968,0.0021206111964935477
819,104186377.txt,0.025540455899027984,1.4498525065820714E-4,6.640157341517097E-5,3.69761954381268E-5,7.755065941103022E-5,3.9212745567434465E-4,0.08887487555849734,0.8102625527693265,1.2894700671472486E-4,0.0014886892368783527,7.601624462116282E-5,0.0673021734805052,0.0051555086819957035,7.41414897433713E-5,3.7859849809286975E-4
820,104187069.txt,2.520562714956575E-4,0.19472633812151416,9.096683752597725E-5,5.0655540068578694E-5,1.0624052822615516E-4,0.005747758829854366,1.7431624977662673E-4,0.09222241133552513,1.7665095578291688E-4,0.031565958122089045,1.0413845663796243E-4,1.4732063647255263E-4,0.005325934672860916,1.0157013613593452E-4,0.6692076833060341
821,104184548.txt,0.059148652210770175,1.1062368504013569E-4,5.0664372481350114E-5,2.821282150811866E-5,5.917112038910018E-5,0.01480942301344335,0.036856335343909204,0.7807445608936018,9.838651168252825E-5,0.07562171623485392,5.80003625522539E-5,8.205086384698735E-5,6.425629964688086E-5,5.656992537201148E-5,0.03221137634090233
822,104185656.txt,1.3850802967574946E-4,0.24730470883962774,0.045862292566578367,2.783584397812014E-5,5.838048047365928E-5,0.009839425531614395,9.578892901080753E-5,0.019181392560896605,0.03254745470573858,1.662688380669697E-4,0.0010116483905351823,0.001035377530899365,6.339771196110986E-5,5.5814042422381476E-5,0.6426117059985211
823,104187041.txt,5.897472766766131E-5,0.48526371709456395,0.2296257589061855,1.1852102162251502E-5,0.010184347613053884,0.0029703471219591554,4.0785548788861214E-5,3.9569141184326755E-5,0.046368606410165804,7.079488075581824E-5,0.010590235383761535,0.1117888597470206,0.035788398788514836,2.376481680951637E-5,0.0671739877174063
824,104186439.txt,2.4156709832709577E-4,0.10339409519989133,8.718130620098963E-5,4.8547539626560357E-5,0.0017663958140334136,0.08207908468138177,1.6706218178953917E-4,1.6207963982569503E-4,1.692997303815252E-4,0.5878854610080496,9.980479614738755E-5,0.0018057663977890182,1.1056977241589988E-4,9.734335478920434E-5,0.22188574147935095
825,104185130.txt,0.07246937337510594,1.7959481374444608E-4,8.2252354330504E-5,4.5802817200652335E-5,9.606284894121087E-5,0.01461993198369283,1.5761702101710728E-4,1.529161760202235E-4,1.5972806577704076E-4,0.669292361607567,9.416215257974025E-5,0.014267406966892162,1.0431851156288991E-4,9.183987323363492E-5,0.22818663143233459
826,104185124.txt,2.9451294281446363E-4,2.3207877724831574E-4,1.0628940458147777E-4,5.9188022130645986E-5,1.241358147067057E-4,0.06962770748739115,2.036782953166071E-4,1.9760369696844414E-4,2.0640626210132154E-4,0.42247135164007416,1.216796675703073E-4,1.7213550739037564E-4,1.348040742553373E-4,1.1867873597414193E-4,0.5059297496714765
827,104187055.txt,0.011700979467412057,0.33628748125628544,0.4602426203007973,0.00790049327732201,2.2980471469724657E-5,0.09516632486053522,0.018070931209455812,4.1227331070944407E-4,0.0011652872711869712,6.544886678735432E-5,2.2525780619007584E-5,0.002661711740491183,2.4955418303305172E-5,7.7335463504583E-4,0.06548263213357942
828,104185642.txt,0.163643066586475,2.0992545853182725E-4,9.614343999222166E-5,5.353816851625957E-5,1.1228630265767334E-4,0.33282817690924554,0.009362700394076839,0.016699977188948476,0.05158610429300486,0.40417222824485466,1.100646095759385E-4,1.5570413523796514E-4,0.00379332198059201,1.0735013499615554E-4,0.01706941215329456
829,104185871.txt,0.016992455081934175,1.8009082395848452E-4,8.464213957231193E-6,4.713358636185496E-6,9.885388854797132E-6,0.06566345868410357,0.017146831129076702,0.7613582895836727,0.02862132586889134,0.009239897705607318,0.013423281806074992,0.06142533384611275,0.025545042621533724,9.450821720323552E-6,3.7147906586558233E-4
830,104185865.txt,8.113927104564069E-4,4.325577897505156E-5,1.9810648119052003E-5,1.1031702396959535E-5,0.5352470282729022,0.006547241381329614,0.4569640830449781,3.683017440054233E-5,3.8470832009634436E-5,6.589447551454982E-5,2.2679147436852326E-5,3.2083310459144874E-5,2.512532731369182E-5,2.211982169676499E-5,1.1295337201160074E-4
831,104187082.txt,2.4116565965605103E-4,0.16803287213064275,8.703642741599103E-5,4.8466862829408995E-5,0.0017634603994300373,0.15173871375230247,1.6678455614969057E-4,0.3142439404886332,1.690183863605751E-4,0.055129238891042376,9.96389395178765E-5,1.4095534407865167E-4,1.1038602643888667E-4,9.71815886080802E-5,0.30793114054689397
832,104185695.txt,0.025913639183606316,0.2780932685787643,5.621065308696116E-5,3.130130789601667E-5,6.56486433772147E-5,0.05184772084582743,1.0771431117208965E-4,0.025862389183471127,1.0915698361128644E-4,0.001260214027237845,6.434972148412244E-5,9.103305572147855E-5,7.129050240249605E-5,6.276269288466833E-5,0.6163633003094566
833,104185681.txt,0.00240281603512849,0.2420761989747657,5.866621964100533E-5,3.266870785574293E-5,6.851650923790963E-5,3.464471436245176E-4,1.1241981885400349E-4,0.004589587393153571,1.139255145458327E-4,1.9513646148445224E-4,6.716084384546575E-5,0.028098262569292345,7.440483329364847E-5,0.0011856345948946787,0.7205781543803826
834,104185859.txt,0.0042747884035172785,2.8512751050042048E-5,1.3058511286649189E-5,7.27172626538705E-6,1.5251086821003727E-5,0.026506065172067078,0.13865234363267046,2.4277209165923786E-5,2.535867534396629E-5,4.343541650245384E-5,0.8001139965113334,2.114823650524069E-5,1.6561768617305605E-5,1.458064065092766E-5,0.03024335025820287
835,104187096.txt,0.02669099786799829,1.5151652075077803E-4,6.939281982525265E-5,3.864189259218709E-5,8.104414788776127E-5,0.007034471983258965,0.026631694945448963,0.8944608141343269,1.3475578881262128E-4,0.043953703696787416,7.944061105009134E-5,1.1238155201737142E-4,8.800909999773132E-5,7.748140254402638E-5,3.956535367016969E-4
836,104186388.txt,1.2902584631467614E-4,1.0167349645140478E-4,4.6565289285258134E-5,2.5930217443480496E-5,0.01605789128837587,0.0020531538820423418,0.17346056255871853,0.13433821627448683,9.042639144402309E-5,0.18241705495394842,0.08451626401720447,0.04541868366535421,0.08985651630870392,0.14319447682438158,0.12829355898584507
837,104186607.txt,7.595028278733312E-5,0.3088385699114491,2.741037544263757E-5,0.13190041204977426,3.2012685557761036E-5,0.08860865508735496,0.09634961791865967,0.0010976664304693307,5.322894751538194E-5,9.117280275714324E-5,3.137928361693606E-5,4.4391055751584585E-5,3.476386288064589E-5,0.3695183623718706,0.0032964069341127706
838,104185468.txt,0.001118563967843673,0.31440687535421347,1.4133284882556329E-5,7.870221699908199E-6,0.5596867697771664,0.02221121652347679,0.06371183821746924,2.6275331526205866E-5,2.7445807183775724E-5,4.701034459029757E-5,2.86030383060255E-4,2.2888830490029023E-5,0.0010973275055029081,1.5780692267764642E-5,0.03731997375862681
839,104184776.txt,2.469101080033263E-4,0.06314613500850562,8.910959265160374E-5,4.9621319854820864E-5,1.040714446143124E-4,0.10090845680375586,0.001872151004032755,0.15499249315935731,1.7304432185890787E-4,0.5906800188986056,0.0018034060115733976,1.4431283160190448E-4,1.1301536773085795E-4,9.949640663342199E-5,0.08557775772122027
840,104186161.txt,0.13854170509825664,3.8071571689127395E-5,1.7436340945508683E-5,9.709552309789674E-6,2.0363971341239387E-5,0.06868383057993364,0.06328760580296532,3.24160761460808E-5,0.34626733874520577,5.799701930964111E-5,0.042300395461852845,0.0033574061879747845,0.03497837872639489,0.30164209534820274,7.65249517472051E-4
841,104186175.txt,0.2131447695327989,1.9793498000025868E-4,0.007014020582970908,5.048018657970287E-5,1.0587275705523791E-4,0.01092038838616681,1.737128219477121E-4,1.6853192812877084E-4,0.12825835935846275,0.41397280431634187,0.007027146606095519,1.4681065893497441E-4,1.1497148536393027E-4,0.005293745015328252,0.21341045138382436
842,104184762.txt,0.09186314669642698,2.0540082454783534E-4,9.407120978741903E-5,0.06650909168225656,1.0986613683074158E-4,0.12808056077633695,0.3342599295176815,1.7488872861300622E-4,1.8267942002333923E-4,3.129010718230753E-4,0.04680700026696926,1.523481619954965E-4,0.13482885018564109,0.11326105174897698,0.08315821357208979
843,104186613.txt,4.562512204154201E-5,0.04247872728024537,0.09873521513441078,0.06477369889215158,1.9230773498765046E-5,0.45156260057831266,3.15532723018143E-5,6.593940537561693E-4,0.019524212960169606,5.476964798553533E-5,0.061639470716950584,2.666675174719332E-5,0.1405536249907461,0.1191725442957647,7.226655299176333E-4
844,104185332.txt,0.055036061424057585,0.19050430706738572,7.97475374469425E-5,0.012225539602962552,0.07927049293572665,0.11162376658358007,1.5281713682420092E-4,0.03212372992505444,1.548638942989901E-4,2.6525745760884575E-4,9.129464864633907E-5,0.009264999707688076,1.0114171776582984E-4,8.904308927611549E-5,0.5090169372716776
845,104185454.txt,3.7784842503965826E-5,0.3486592880986756,1.3636509056518816E-5,0.03125146334013063,0.34942653618848185,0.029501839642053718,0.06798154782729306,2.535177061083433E-5,2.6481104805787546E-5,5.660891238987714E-4,0.01824120170721295,2.2084302896606584E-5,0.008609359009784146,0.13644679059327738,0.009190545939318213
846,104184992.txt,0.026599556727701833,1.588844303503865E-4,7.276723748479857E-5,0.0028192503277362268,8.49851435775746E-5,0.10046397639761527,0.05154593433346168,0.09461208075493761,0.00153067334465358,0.3184065519219198,0.048711067540824354,1.178464155967672E-4,0.015375300300461461,8.124914989439133E-5,0.3394198759737842
847,104185440.txt,0.0016626011706862606,0.1511634681851586,0.040729197324287605,4.234476330024059E-5,8.881022716446375E-5,0.1470907977574372,1.4571713826728102E-4,0.05095781484743259,1.476688018578412E-4,2.529333975893101E-4,0.014606036929909605,0.021901626395706572,9.644259785620941E-5,8.490608070166883E-5,0.5710296343826445
848,104184986.txt,1.99960836572627E-4,0.11727723738810439,7.216565104341801E-5,0.0027959428224543603,0.01661882370110607,0.21813095844928207,1.3828825970766531E-4,0.06627232849570244,0.04009861487692864,0.15869605785319632,8.261493667721719E-5,1.1687214739257541E-4,9.152580937156687E-5,8.057744118811576E-5,0.3793280313312726
849,104186149.txt,2.9511184649915455E-4,0.13037907485408826,1.0650554827770763E-4,5.930838330800158E-5,1.2438824978178078E-4,0.07180283761627397,2.040924831631274E-4,0.30929600035367627,2.0682599737588853E-4,0.12033308729279725,1.2192710797331102E-4,0.03880973490445819,0.022504012039444868,1.1892007386438925E-4,0.3056381732490178
850,104185326.txt,1.4011275171055523E-4,0.1381741571819215,5.056654152876833E-5,2.815834363603655E-5,5.9056863233835337E-5,0.25422005233972383,9.689871741393435E-5,9.400876398111119E-5,0.0010636772801162527,0.019477810170408835,5.788836608529549E-5,0.029046314896779196,6.413222320625883E-5,5.646069102417342E-5,0.5573707048692305
851,104184979.txt,0.0021657018048365883,0.2233826776440986,9.905272614468571E-5,5.515822550928211E-5,0.030375534899596688,0.04219224026977924,1.898109269409533E-4,1.841499155824947E-4,0.2611835665712418,3.29470666399517E-4,1.1339514824338733E-4,1.6041571914390663E-4,1.2562598410423943E-4,1.1059853406773786E-4,0.43933260096431087
852,104186808.txt,0.14316037130610798,1.922773503424952E-4,8.806080988845064E-5,4.90372976031188E-5,1.0284656708990627E-4,0.2712204470000858,1.68747540857003E-4,0.3330747819219146,1.7100766231837214E-4,0.18524350207155335,1.0081164830483921E-4,1.42614329725932E-4,0.008518530354968735,9.832537539909922E-5,0.05766863876384034
853,104186820.txt,0.0749413082350263,9.098889685885212E-4,0.021539451546034198,1.2550858740021863E-5,0.6278898388293932,0.019067983398260727,0.22898314239678794,4.190199296882572E-5,4.376858265294666E-5,7.496868789343737E-5,2.5802252959843557E-5,3.650144673917007E-5,0.024988204149699836,0.0013161806719588168,1.2850798229631938E-4
854,104184789.txt,3.874314371154737E-5,3.05299364211511E-5,0.00829002096019794,0.12948774493922793,0.3641620285078064,0.17761694778555892,0.17622632536710506,2.599474358043564E-5,0.0077692533470001745,4.650833242708713E-5,1.600694625641494E-5,0.0010905203547246938,0.0675608872062555,0.06702482794558638,6.136604841404634E-4
855,104185497.txt,9.06587239393783E-5,6.961456970033063E-4,0.0062797769247310165,0.6097311085840206,0.1337252596018477,0.04454733028785562,6.269746304217303E-5,6.08275440857228E-5,0.0013129488597227955,0.009479416651988495,3.745615824511078E-5,5.2987774647649486E-5,0.1512203067771986,0.042516528756689285,1.8655019498266397E-4
856,104184951.txt,0.08093830400892044,4.057027933795358E-5,1.858072024363275E-5,0.05925639439133089,0.5119501236250816,0.18565273776785915,0.10823946487754581,3.454360316473224E-5,3.6082401888879514E-5,6.180347093032652E-5,0.012083340698955591,3.0091444386298762E-5,0.031243039617481524,0.010308982338521806,1.059407543514009E-4
857,104185483.txt,0.0010181095965043456,1.0167349645140478E-4,0.011604654041750961,0.46768398281720963,0.18854013882517173,0.10251961765347499,0.0036455662724916536,8.656999584675024E-5,9.042639144402309E-5,1.5488616506617367E-4,5.330774918587493E-5,7.541240568106764E-5,0.20543740383336095,5.199304384482099E-5,0.018936257712515732
858,104184945.txt,0.052852944451372494,9.876698464359331E-4,2.4465437340260666E-5,1.3623755372730943E-5,0.5031224763615677,0.013223985277359985,0.41718973774812035,4.5483939677913956E-5,4.751009276946589E-5,8.137730538054221E-5,2.8007930745750645E-5,9.738722499731965E-4,0.011242035071630428,2.7317183589743088E-5,1.3949334866350703E-4
859,104186834.txt,0.18264181948474414,4.912788981118656E-5,2.2500007188457225E-5,1.2529291406362534E-5,2.6277847112266133E-5,0.010013643004063776,0.008635091198518248,0.6818150700980975,4.3693370936726644E-5,0.03702033365501338,4.553566795300365E-4,3.643872283340564E-5,2.8536171142565268E-5,2.512265849121652E-5,0.07917445992111075
